generation,Alakazam Dudunsparce,Ceruledge,Charizard Noctowl,Charizard Pidgeot,Crustle,Cynthia's Garchomp,Dragapult Charizard,Dragapult Dusknoir,Dragonite Eelektrik,Festival Lead,Flareon Noctowl,Froslass Munkidori,Gardevoir,Gardevoir Jellicent,Gholdengo Lunatone,Greninja,Grimmsnarl Froslass,Iron Hands Magneton,Joltik Box,Kangaskhan Bouffalant,Lucario Hariyama,Mega Absol Box,Mega Venusaur,N's Zoroark,Ogerpon Meganium,Raging Bolt Ogerpon,Rocket's Honchkrow,Rocket's Mewtwo,Tera Box
253,4.73197935285247e-06,2.0772093992519365e-23,0.0575770956596662,1.4427037242860281e-19,0.008964919121654999,2.886007649506483e-13,5.114785999925315e-16,0.00037559515591121135,2.398077070943491e-61,7.251155237817031e-26,6.5876181748428936e-21,3.3313785644845365e-06,0.7929381087327007,2.776430155323588e-07,0.006743995154426268,0.10142697892591904,0.009203382495895989,2.450805447447191e-30,1.938333203378787e-18,0.02101710138686946,2.0579236239061368e-05,1.4766078255804375e-07,0.00105501710293493,4.732291145445971e-06,8.561227660043974e-13,0.0006636000819856809,1.6756702579139784e-13,8.663838482827101e-48,4.0599162297474514e-07
254,3.20106605537604e-06,1.754409576159648e-23,0.0649067698822803,1.4380191636469673e-19,0.005248752207054081,1.6090236161827512e-13,4.746645730655586e-16,0.00033322635796147117,1.2902091077653594e-61,6.027734062577075e-26,4.509815110308286e-21,3.68393907347353e-06,0.8111720025995875,2.520173164645372e-07,0.006748047033352957,0.07944915202861168,0.009591986744670804,2.634885437426125e-30,1.979791041532469e-18,0.021039926110094184,9.835956643985435e-06,1.521672065971521e-07,0.0009082228512720204,4.669572269000868e-06,4.997809149953391e-13,0.0005797304590512843,1.3314868629700824e-13,3.599719887516114e-48,3.890067044642229e-07
255,2.1493150320073986e-06,1.4729454475787276e-23,0.07298349628978787,1.430057270783875e-19,0.002910292156107442,8.897816885764097e-14,4.430523871152932e-16,0.00029500529419694516,6.999670042746777e-62,4.9900545718735655e-26,3.081697858618061e-21,4.075677303752355e-06,0.8225363032419344,2.2450359652910392e-07,0.006771387426463695,0.06189347586765311,0.010039549200914056,2.8253476719237623e-30,2.0324232204810856e-18,0.021262942099392057,4.560067970116867e-06,1.5753712175630252e-07,0.0007884105862977501,4.5958577222879904e-06,2.9206408749905655e-13,0.0005030077051101929,1.0627119498961779e-13,1.436475569073901e-48,3.6717290809343735e-07
256,1.4368126154938461e-06,1.2295224994301707e-23,0.08187211412700615,1.4185560658616352e-19,0.0015477900058125202,4.895575867083969e-14,4.1518079722464877e-16,0.00026111746535167603,3.823427513103176e-62,4.1238048210239176e-26,2.102884954621319e-21,4.50841605655071e-06,0.8281793730515236,1.9711390807057143e-07,0.006807566823198051,0.04800149514722488,0.010544789185616162,3.0178038875344806e-30,2.093301343835601e-18,0.021649143850758095,2.0714532123896526e-06,1.6365471799850652e-07,0.000689300662798944,4.5142941572346815e-06,1.712713112603961e-13,0.0004340755876206026,8.519527831740071e-14,5.566230342490508e-49,3.4234811569914696e-07
257,9.587568515878151e-07,1.020633293140155e-23,0.09164479528235431,1.4033268513605082e-19,0.0007988665109375213,2.6865661465124565e-14,3.900384715226232e-16,0.00023147372706927477,2.100679816477411e-62,3.4085335243776433e-26,1.4337653285162406e-21,4.9836924931310165e-06,0.8291021606382538,1.7117600881961616e-07,0.006851829478613344,0.03709800137145619,0.011108550825036955,3.207176105627367e-30,2.160257127738865e-18,0.02217295564206282,9.302376037119328e-07,1.7043606787001047e-07,0.0006063983934587983,4.427654031450533e-06,1.0101718417554259e-13,0.00037301010054063035,6.85876327210646e-14,2.1146093555007314e-49,3.1607696293885116e-07
258,6.399237972080276e-07,8.426921388506005e-24,0.10238073969450752,1.3842256228501947e-19,0.00040432597481113836,1.473299784459184e-14,3.669265608114291e-16,0.00020581478372191638,1.1603141946248172e-62,2.822008764025882e-26,9.773837624546716e-22,5.502541798186749e-06,0.8260903425550163,1.4743962900731845e-07,0.006900775622758537,0.028599640277264915,0.011733740478877411,3.3876794521319164e-30,2.2317652418394423e-18,0.022817186053557578,4.1613652182563917e-07,1.7782318504800824e-07,0.0005364196536251355,4.338284479746421e-06,6.005601912397871e-14,0.0003195032048214762,5.542895852252298e-14,7.939749188603703e-50,2.8955149652605566e-07
259,4.2795221827475114e-07,6.921403209606787e-24,0.11416479078213271,1.36113060553758e-19,0.0002024786187703842,8.08573575620958e-15,3.4535797897125224e-16,0.00018379467514836016,6.442061567607965e-63,2.3430009177787018e-26,6.666278197587168e-22,6.0652911432242544e-06,0.8197259458804866,1.2623402184142806e-07,0.006951945996790689,0.022013661864216508,0.012425169491266302,3.552835193892224e-30,2.3067555896180976e-18,0.02357077985538931,1.8663677193734174e-07,1.8577709442646026e-07,0.00047691547056943694,4.248101327308977e-06,3.606326212929215e-14,0.00027301374324375204,4.494473831756829e-14,2.9660617313133636e-50,2.636293193231542e-07
260,2.871587622848599e-07,5.655484815087094e-24,0.12708538048208856,1.333930141614434e-19,0.00010109579732874638,4.446136149897721e-15,3.2498856095839086e-16,0.00016503841507968514,3.595265880230281e-63,1.9526183560137547e-26,4.552361058130838e-22,6.6713403045146204e-06,0.8104253773780552,1.0761207756667261e-07,0.007003470377697476,0.01693230842368932,0.013189442320166724,3.695554434405198e-30,2.3844400458024293e-18,0.02442724018848533,8.43798713090527e-08,1.9427174827448952e-07,0.00042602349536164985,4.158617098709176e-06,2.191634424408741e-14,0.00023288085961869424,3.654767655260559e-14,1.1084901139050452e-50,2.388825027952233e-07
261,1.9356789282925408e-07,4.5970360183013714e-24,0.14123201677953942,1.3025205501150503e-19,5.065199051000572e-05,2.4518260389356316e-15,3.055717360293711e-16,0.0001491780279949025,2.0173482679309718e-63,1.6347154606070756e-26,3.114671923541031e-22,7.318914225498745e-06,0.7984785883267038,9.14606274860838e-08,0.007053815318606429,0.01302442299511348,0.014034941178177347,3.8083227843375955e-30,2.464182301996071e-18,0.025383548724467762,3.863356500691779e-08,2.0328925970884447e-07,0.0003823009436696187,4.0709886642899386e-06,1.3504176991605198e-14,0.00019840320370513503,2.979107410203889e-14,4.1633210435731296e-51,2.1565723127037196e-07
262,1.3121747074442257e-07,3.7166847528320305e-24,0.15669231321891214,1.2668117595100384e-19,2.5605560369781274e-05,1.3570284848343613e-15,2.869290428113572e-16,0.00013587320136958548,1.1384191121586401e-63,1.3758178094039378e-26,2.136369811323197e-22,8.004784693967178e-06,0.7840817384200327,7.757728316061543e-08,0.007101616917830376,0.010025390878759274,0.014971909678008868,3.883506363624372e-30,2.5454090752554597e-18,0.026439426589120383,1.7984218355954883e-08,2.128162508014427e-07,0.00034461060368115294,3.986071455234977e-06,8.451381767006013e-15,0.00016889034902369332,2.4332847831607565e-14,1.57749225239743e-51,1.9413148536333618e-07
263,8.95396781879277e-08,2.9881160194313497e-24,0.17354843022335648,1.226738448702765e-19,1.3120372248796991e-05,7.543801433950753e-16,2.689308863244856e-16,0.00012482191359173588,6.463223693984245e-64,1.1648404528207265e-26,1.469854056219173e-22,8.723968509537136e-06,0.7673631206384597,6.572067873910887e-08,0.007145573041257138,0.007726570357857003,0.01601262175976826,3.913788962044699e-30,2.627551320542816e-18,0.027596816921286127,8.540928634690743e-09,2.2284093467768097e-07,0.0003120419408074556,3.904471145325621e-06,5.381152530969147e-15,0.00014369338506009941,1.9908747794577328e-14,6.0496513475210044e-52,1.743644059424069e-07
264,6.155893208367017e-08,2.3881245382225544e-24,0.1918727494073437,1.1822749629392772e-19,6.841188528104114e-06,4.214811330493968e-16,2.5148387415675107e-16,0.00011576495188600761,3.69311847995465e-64,9.927445908834732e-27,1.0149211469048217e-22,9.469418518190322e-06,0.7484040863608998,5.564152979551276e-08,0.0071843737712835925,0.005965172845317181,0.01717162139266575,3.8927359954774315e-30,2.7100045370989196e-18,0.028859506438705863,4.15053960237582e-09,2.3335059441214473e-07,0.00028385572191472305,3.8265878489514855e-06,3.491470226647586e-15,0.00012222087810816152,1.6312796211371683e-14,2.3547875867812033e-52,1.5633536344979254e-07
265,4.2675599181594546e-08,1.896494420107515e-24,0.2117226091355073,1.1334527570683995e-19,3.642026016746219e-06,2.368220761036203e-16,2.3452244086957697e-16,0.00010848698135138803,2.124787750235423e-64,8.522007133425833e-27,7.036585067765007e-23,1.0231733160911988e-05,0.7272567040845902,4.710061358305824e-08,0.007216656500515853,0.0046151990396320975,0.01846602190884586,3.8154605971082046e-30,2.7921006771672144e-18,0.030232830079670283,2.0693531181490994e-09,2.443292233766895e-07,0.00025944457603059264,3.7526510050732613e-06,2.312032582407509e-15,0.00010394513564495171,1.3383074352001677e-14,9.326055223754587e-53,1.3997322334522595e-07
266,2.985531371911238e-08,1.4957744846438856e-24,0.23313397751421847,1.0803793378483613e-19,1.9853063490494417e-06,1.3390098773548108e-16,2.1800332734376305e-16,0.00010281591419466994,1.23140502212088e-64,7.372860281748533e-27,4.900740664391128e-23,1.0998920506237225e-05,0.7039594252028172,3.987820038716963e-08,0.0072409785219541,0.0035797007889450394,0.01991585638038203,3.679340270259491e-30,2.8730875282035454e-18,0.031723420095932396,1.06097915705031e-09,2.5575519024011815e-07,0.00023830446262679763,3.6827450507895737e-06,1.564826554658836e-15,8.840241995663895e-05,1.0991350344477663e-14,3.766222370788466e-53,1.2517737010902368e-07
267,2.1092975423754497e-08,1.1710022662409513e-24,0.2561140273353148,1.0232576097814563e-19,1.1108509661479627e-06,7.622915670787216e-17,2.0190198596736492e-16,9.862171084311204e-05,7.191697900631273e-65,6.432245514482845e-27,3.4302004555161435e-23,1.1756263790278541e-05,0.6785515832539805,3.37781141078119e-08,0.00725580442804694,0.002784398494902781,0.02154447072772017,3.4847012275115206e-30,2.952113979226364e-18,0.03333897190741103,5.605474276198369e-10,2.675988769151902e-07,0.00022001368319612472,3.6168270314392177e-06,1.0839775229087778e-15,7.518965397400269e-05,9.035433950889973e-15,1.5538145266871272e-53,1.1183229855974681e-07
268,1.5060105844412056e-08,9.094132003691477e-25,0.28063271454366456,9.624042276166637e-20,6.393541225598214e-07,4.3721264385979766e-17,1.8621026933499205e-16,9.581534262451585e-05,4.234282243309361e-65,5.6616939841967696e-27,2.4138678558357372e-23,1.2486345744029625e-05,0.6510871795720096,2.862856767515587e-08,0.007259508503759582,0.00217254571885799,0.023378949155191567,3.235357507339889e-30,3.0282213681484468e-18,0.03508800661336005,3.0572182726917197e-10,2.798203166810677e-07,0.00020421717111607983,3.5547378054791274e-06,7.69490893363203e-16,6.395930959873166e-05,7.43346924228292e-15,6.559880173431218e-54,9.981742497672292e-08
269,1.0873459916227785e-08,7.001578973230027e-25,0.30661365737175167,8.982651030357775e-20,3.791850545137229e-07,2.527900678421922e-17,1.709349184210862e-16,9.43483911935124e-05,2.514212767385968e-65,5.030231683269966e-27,1.708490384745693e-23,1.316929561612469e-05,0.6216480659555924,2.4281175902052347e-08,0.00725039403433996,0.0017008707511166215,0.02545055736596095,2.938872560731524e-30,3.100342358502035e-18,0.036979616653903535,1.7238812910235004e-10,2.9236694122788965e-07,0.00019061452740736735,3.4962087541464735e-06,5.604073254867164e-16,5.4413551869990484e-05,6.119616381352525e-15,2.8379885482431343e-54,8.901346723494111e-08
270,7.943348520572212e-09,5.340405525145958e-25,0.33392487062404136,8.314257106091321e-20,2.320641015987983e-07,1.474311530236974e-17,1.5609644996893215e-16,9.421360195995104e-05,1.5060156905378817e-65,4.5129113707437514e-27,1.2166784036248681e-23,1.3783321672078707e-05,0.5903562826967165,2.060903447607384e-08,0.007226732259903187,0.0013364106299989516,0.02779518329977473,2.6064143722977273e-30,3.1673096363306074e-18,0.03902318845573383,1.0062142746717297e-10,3.051716332986724e-07,0.00017895076201219235,3.440866057032172e-06,4.191180378375079e-16,4.6298286961299046e-05,5.0407420609598445e-15,1.2596515538202334e-54,7.930642408445249e-08
271,5.874179115479796e-09,4.0328489392919875e-25,0.3623702159855081,7.626134378613064e-20,1.467199851519685e-07,8.678669579060561e-18,1.417280866698509e-16,9.544661009719414e-05,9.102498720827728e-66,4.089619359096106e-27,8.720714837122611e-24,1.4305578024116528e-05,0.5573849365690111,1.750440907208332e-08,0.007186823563333201,0.0010540643671371364,0.030453748559773716,2.252113206890612e-30,3.2278771325238597e-18,0.04122810511851034,6.085266381036873e-11,3.1815137180784166e-07,0.0001690090333781548,3.3882347037190613e-06,3.2212818940833435e-16,3.939747981643038e-05,4.153853187703316e-15,5.741265478282641e-55,7.058990457149561e-08
272,4.399147129051666e-09,3.01329790988746e-25,0.3916827457211625,6.926891234136453e-20,9.590092114365451e-08,5.1597929346301895e-18,1.2787440382410803e-16,9.812899006969412e-05,5.552037683660961e-66,3.744108543318339e-27,6.293311012079979e-24,1.4713383055459747e-05,0.5229666343180647,1.4876353305421286e-08,0.0071290821870592476,0.0008347146294688039,0.03347255725784301,1.8919099193239708e-30,3.2807563196387823e-18,0.04360344374766503,3.815373509103175e-11,3.312068346719154e-07,0.00016060490687669747,3.3377444561392947e-06,2.545694378163452e-16,3.35279265294196e-05,3.424086422554671e-15,2.6887517257840075e-55,6.276633559545624e-08
273,3.337256042585064e-09,2.226539726932999e-25,0.4215213706544711,6.22625353318621e-20,6.483073871116743e-08,3.10039369822602e-18,1.145894062230247e-16,0.00010239272033480464,3.4175299831987435e-66,3.463215479445744e-27,4.573867501270542e-24,1.4985754820617346e-05,0.4873981898138354,1.2648430635441893e-08,0.007052143137659943,0.0006637926082550235,0.036903544028010965,1.5419959883099663e-30,3.324669195689878e-18,0.04615769536575376,2.4807018577137097e-11,3.4422336629109397e-07,0.0001535818096682777,3.288739872667633e-06,2.0690853056486763e-16,2.8534555308242946e-05,2.8231192981967047e-15,1.2942398230150343e-55,5.574740725024818e-08
274,2.5649486561752096e-09,1.6262764263047208e-25,0.4514723677010956,5.534702406345635e-20,4.532912726065795e-08,1.8841214338730892e-18,1.0193382088119616e-16,0.00010842608415794124,2.1227135067481097e-66,3.23622606486873e-27,3.3487345833897444e-24,1.5105159107170129e-05,0.4510402012411184,1.0756626185040738e-08,0.00695498593558444,0.0005301850553495773,0.040804380842310126,1.2170697909256595e-30,3.3584176723113264e-18,0.04889854855676247,1.6724244588939086e-11,3.5707368877493296e-07,0.0001478074682483723,3.240496135760225e-06,1.7295284137053734e-16,2.428626501791781e-05,2.327905195108677e-15,6.403150061569135e-56,4.9453994428363235e-08
275,1.9973157876049254e-09,1.1738775294267554e-25,0.4810570366791166,4.8629737477858223e-20,3.2769210146971275e-08,1.1588440803156144e-18,8.997151140097774e-17,0.00011648092675164928,1.3300827207017085e-66,3.0543607467448472e-27,2.4704528928355386e-24,1.5059288742365285e-05,0.41431026967600587,9.147481007088323e-09,0.006837064883007118,0.0004254036697814844,0.045238404021839776,9.287264547768345e-31,3.380966224098862e-18,0.051832787784196914,1.1685506201156501e-11,3.696226058704454e-07,0.0001431711888908596,3.1922416831105037e-06,1.486287781625792e-16,2.0672275972804635e-05,1.9196600530367837e-15,3.2548839061616546e-56,4.381571098678739e-08
276,1.5755981178729856e-09,8.373310610161512e-26,0.5097462267541448,4.221452310141022e-20,2.4476306572226506e-08,7.219378889454218e-19,7.876509171238153e-17,0.00012688103996703263,8.404238216541698e-67,2.9103558920201537e-27,1.8368351899721343e-24,1.4842627566492728e-05,0.3776691983033142,7.776451044799149e-09,0.006698430511245514,0.00034295466795328824,0.05027432837754523,6.843159271660583e-31,3.3915311468138946e-18,0.05496635934794054,8.455044488716704e-12,3.8173369836650437e-07,0.0001395818891609289,3.14318749394881e-06,1.3122521008750024e-16,1.759895295469693e-05,1.5830469565231848e-15,1.698801345795906e-56,3.8770202339253855e-08
277,1.258835696096353e-09,5.903522651967497e-26,0.5369814725747069,3.6195208931617386e-20,1.8869996399328503e-08,4.559215268813269e-19,6.837102324865873e-17,0.0001400312305310343,5.351920381602343e-67,2.7981228812057427e-27,1.3767583954531328e-24,1.4457524564840769e-05,0.3416004829010091,6.606477619408716e-09,0.006539823344446236,0.0002778606121094774,0.0559857229170133,4.865181839147141e-31,3.3896663476306467e-18,0.05830464817828465,6.327665959963963e-12,3.93277655115236e-07,0.00013696681664913466,3.092561433140011e-06,1.1891954314010373e-16,1.4987057701227145e-05,1.305517989509631e-15,9.094476375649235e-57,3.426225700756773e-08
278,1.0182607725988177e-09,4.116109516742185e-26,0.5622012436260314,3.064946519983469e-20,1.4995857270328902e-08,2.9213186718195583e-19,5.883467832822676e-17,0.00015642632927036153,3.432491452335289e-67,2.712470608410847e-27,1.0404892403224656e-24,1.3914535960593626e-05,0.30658464718272194,5.606750216954745e-09,0.00636272081726877,0.00022629782152297137,0.062450228351342264,3.3370757006936837e-31,3.375333328742015e-18,0.061852985384887496,4.890948817771065e-12,4.041414870630028e-07,0.0001352709047628581,3.0396445872186295e-06,1.104774333930657e-16,1.276939158615822e-05,1.0767824688065235e-15,4.987423678115316e-57,3.024281031941623e-08
279,8.335123767413512e-10,2.840438502933149e-26,0.5848696062704973,2.5633922283891663e-20,1.2265007554833768e-08,1.9009909973022116e-19,5.0185984210775205e-17,0.00017665900253652344,2.215329248221539e-67,2.648880397316167e-27,7.930786453197171e-25,1.3231894577388111e-05,0.27307120258526774,4.751641789588444e-09,0.006169322403528298,0.0001853214422860958,0.06974849609207188,2.209672200786759e-31,3.3489430432172245e-18,0.06561737222833806,3.897816903767262e-12,4.142375381583443e-07,0.00013445672152277458,2.9838054562011902e-06,1.050603594105803e-16,1.0888794403272798e-05,8.883777590831291e-16,2.797465598290487e-57,2.6667915733433633e-08
280,6.900659942645941e-10,1.9422723163294895e-26,0.6045038039453318,2.1181295187684485e-20,1.0306440775707907e-08,1.2575960815797857e-19,4.243627010644321e-17,0.00020142472510692986,1.4374348875215613e-67,2.6033249350499294e-27,6.098378058882669e-25,1.2434121542260758e-05,0.24145183918156016,4.019798895516079e-09,0.005962466806352051,0.00015265698000285546,0.07796281782066379,1.4145078732199914e-31,3.3113602626546375e-18,0.06960536842096188,3.196744601468334e-12,4.235110559371866e-07,0.00013450497375990065,2.9245276145730827e-06,1.0210097309230286e-16,9.296468782598504e-06,7.333239551209618e-16,1.6020784580528115e-57,2.349776206432525e-08
281,5.774776208580676e-10,1.3179584220437868e-26,0.6206972028999905,1.7299932362403833e-20,8.88169130423112e-09,8.467320286438851e-20,3.557679606890891e-17,0.00023152167115388734,9.367258666966872e-68,2.5721247928028265e-27,4.732298770552255e-25,1.1549965919721131e-05,0.21203854786762313,3.3933716710015276e-09,0.00574548677973364,0.00012654222571774253,0.08717539350340775,8.773679141814374e-32,3.2638667475630735e-18,0.07382706201915278,2.6926882645616367e-12,4.319451999002542e-07,0.0001354155437235167,2.86142725869432e-06,1.0122156137731038e-16,7.950600074556187e-06,6.058472669940766e-16,9.350056418120924e-58,2.0695810125054926e-08
282,4.881764776954686e-10,8.890459185643891e-27,0.6331348436502902,1.3975757980000262e-20,7.834577273990483e-09,5.809172714003494e-20,2.957917076047652e-17,0.00026784260560337985,6.1240130618769495e-68,2.551837599857272e-27,3.7072684282910496e-25,1.0609991535044926e-05,0.1850496076543538,2.857370495518757e-09,0.0055220187244745264,0.00010560738607220371,0.09746615801405169,5.289205572086616e-32,3.2080865534880904e-18,0.07829602443932927,2.32474385815657e-12,4.3956274928078223e-07,0.0001372090635456362,2.794258809381224e-06,1.0218028255707626e-16,6.815238630287912e-06,5.011594016513746e-16,5.550144165398405e-58,1.8228105632647565e-08
283,4.166294618423431e-10,5.973708426134933e-27,0.6416003002345111,1.1176141967654802e-20,7.061046108026586e-09,4.066302350037931e-20,2.4397535898083252e-17,0.0003113551820541275,4.012038996664916e-68,2.539176141953639e-27,2.9332631294221574e-25,9.644184799825551e-06,0.16060491773602978,2.3991367369231967e-09,0.005295792226281069,8.878415894379145e-05,0.10891006070092303,3.1108505770923433e-32,3.1458832738380427e-18,0.08303016181741396,2.0530994133580988e-12,4.464243281030075e-07,0.00013992907707511954,2.7229089784204976e-06,1.0483554430445543e-16,5.859406998181865e-06,4.1528202558323425e-16,3.344220719427259e-58,1.6062797700776233e-08
284,3.587589854217465e-10,4.006856140945768e-27,0.6459742546849521,8.85493694230572e-21,6.490751794826648e-09,2.907934510711786e-20,1.9972102911683853e-17,0.0003630665059871801,2.63084898297978e-68,2.530952714686003e-27,2.3452085994081177e-25,8.67991895612042e-06,0.13873043227745704,2.0079143750557016e-09,0.005070426869778549,7.52367126998626e-05,0.12157367880612292,1.792883821082049e-32,3.0792430604103333e-18,0.0880523999022291,1.8512590212856256e-12,4.526235343245022e-07,0.00014364489622931096,2.6473817899955375e-06,1.0912241030967343e-16,5.056391126708273e-06,3.4490688376955353e-16,2.041468069122564e-58,1.4169859901636058e-08
285,3.115346420782011e-10,2.689012666329467e-27,0.6462266477855483,6.957834818297885e-21,6.075603384377435e-09,2.1275168972803437e-20,1.6233450303095486e-17,0.00042396761466130365,1.7247338375153004e-68,2.5240480563979224e-27,1.8957864746162058e-25,7.740498673005247e-06,0.11936996109144422,1.6745083176126573e-09,0.004849259716296555,6.430921407431501e-05,0.13551105444769473,1.0174116840187729e-32,3.010157896265297e-18,0.09339117448866928,1.7013172960744804e-12,4.5827978208259164e-07,0.00014845532612736947,2.5677784033299133e-06,1.1503711621860257e-16,4.3831742953825415e-06,2.872835827844761e-16,1.2601921522427223e-58,1.2520981977405536e-08
286,2.726849132903959e-10,1.8097474557484105e-27,0.6424051047280147,5.4273085465957715e-21,5.7825309782079745e-09,1.594703716127122e-20,1.3106961017821007e-17,0.0004949539607608422,1.1291204751300317e-68,2.515404096193781e-27,1.5503890782562621e-25,6.844366595026366e-06,0.10240169799494928,1.3910146373915374e-09,0.004635218546193881,5.5485842240362104e-05,0.15075868312468668,5.713481814884232e-33,2.9405210488287117e-18,0.0990807316108247,1.5910344782665604e-12,4.635298466643471e-07,0.00015449350655693896,2.484275936153753e-06,1.2262715731063503e-16,3.819975991159993e-06,2.4012850852277097e-16,7.852590113873743e-59,1.1089581651822372e-08
287,2.4049232755088587e-10,1.224262573560803e-27,0.634622439332883,4.2066444218520134e-21,5.588849609776193e-09,1.2263646043886435e-20,1.0516878807209555e-17,0.0005767194474318091,7.373172088045732e-69,2.502040471777829e-27,1.2835625925265765e-25,6.0049246357252995e-06,0.08765664819351117,1.150608293003572e-09,0.00443074618805027,4.8360221468177156e-05,0.16732965356513796,3.191315456049002e-33,2.8720420861724456e-18,0.10516126260541482,1.5119957206511203e-12,4.6851903751357113e-07,0.00016193319652182782,2.3971089168993356e-06,1.319852910284388e-16,3.3498646478498257e-06,2.0154979836933515e-16,4.931284789408297e-59,9.8508804727033e-09
288,2.1364702153507536e-10,8.342974561329078e-28,0.6230455336125104,3.2428445681247876e-21,5.4792529723752515e-09,9.689253040252847e-21,8.389637734029708e-18,0.0006696244540499801,4.797098765027273e-69,2.4810951200552365e-27,1.076485677178763e-25,5.230836951642645e-06,0.0749365245127275,9.473752365436936e-10,0.004237772673607537,4.2611969696943154e-05,0.18520704579784414,1.781753228960596e-33,2.806183822344311e-18,0.11167890543161092,1.4584365346992953e-12,4.7339268692014717e-07,0.00017099691730889022,2.3065558214047066e-06,1.4324636731533047e-16,2.9584214561079766e-06,1.6998461595440054e-16,3.116189504245136e-59,8.781993676513424e-09
289,1.9114143497557928e-10,5.739249646597543e-28,0.6078870238494087,2.4884119512531042e-21,5.4438493756404415e-09,7.87515305429788e-21,6.656309201715855e-18,0.0007735429285130627,3.1062811175665925e-69,2.4498890069103564e-27,9.151718460454471e-26,4.526646778252784e-06,0.06402941341206746,7.761778975133704e-10,0.004057726213471235,3.798864463210093e-05,0.20433683560329605,9.989618552478895e-34,2.7441193369082006e-18,0.11868563729203255,1.4264865113418942e-12,4.782883342523999e-07,0.00018196647454720563,2.2129317703294156e-06,1.5658627662795566e-16,2.633440555998362e-06,1.4414608247478401e-16,1.9788176206082861e-59,7.861997344724232e-09
290,1.7219415656114438e-10,3.9929604562647186e-28,0.5894002643642515,1.9021828956476044e-21,5.476877942418779e-09,6.5924071888789116e-21,5.25417041532363e-18,0.0008877000327934902,1.9997907654023983e-69,2.4060140334877917e-27,7.891803985808758e-26,3.893546743663134e-06,0.05472231066178306,6.325454363817902e-10,0.003891571470390063,3.4291810702986114e-05,0.22462072385239493,5.64809895838944e-34,2.6867044820032627e-18,0.12623906982245367,1.4136822973250572e-12,4.833287003682708e-07,0.0001951965100669204,2.116587188933213e-06,1.7222256382840503e-16,2.364657547203768e-06,1.2297805088745864e-16,1.261129536108865e-59,7.071951643030375e-09
291,1.5619455404346326e-10,2.814237673576408e-28,0.5678771820630146,1.449441400239429e-21,5.575878898858984e-09,5.689807353540598e-21,4.127504877309029e-18,0.0010105195087572343,1.2787156132582514e-69,2.347441184982191e-27,6.906867168615054e-26,3.3301750427871284e-06,0.04681030474041515,5.125824822346658e-10,0.0037398637586664534,3.1366280725335275e-05,0.2459094961421097,3.232259430993139e-34,2.6344601708679184e-18,0.13440214276073476,1.4186594624493625e-12,4.886153426869159e-07,0.00021113190018142718,2.0179112306037342e-06,1.904164438814988e-16,2.1435028315950433e-06,1.0561647547875792e-16,8.05724466573538e-60,6.3948728255744785e-09
292,1.4266231378944082e-10,2.0121478752448606e-28,0.5436479871746182,1.1015543510350884e-21,5.741174729175508e-09,5.067440313720776e-21,3.2277981870268116e-18,0.0011395075938750178,8.113303706168439e-70,2.2726430534089037e-27,6.138080007310276e-26,2.8333514434011065e-06,0.04010265624174486,4.1289203704868264e-10,0.003602809640605585,2.9091831804083172e-05,0.26799769778606164,1.8780064347751677e-34,2.5875589952797568e-18,0.14324269979667156,1.4409685610968438e-12,4.942227799427434e-07,0.00023033002956870152,1.917338083471493e-06,2.114761039883442e-16,1.9628789163894836e-06,9.135647789349231e-17,5.154991027342505e-60,5.815656878633644e-09
293,1.3121774512860815e-10,1.4610815723134727e-28,0.5170813105829934,8.35332918630056e-22,5.97557017735559e-09,4.660015738386228e-21,2.5135024373559994e-18,0.0012712057814376497,5.1035887566165826e-70,2.1807211641669548e-27,5.541116386194241e-26,2.398705887742734e-06,0.03442627947156686,3.3050972488376556e-10,0.003480326958170916,2.7376877833043093e-05,0.2906205440939316,1.1105239624349335e-34,2.545811982866189e-18,0.15283292401767254,1.4809831299044427e-12,5.001928716340141e-07,0.00025348924209375105,1.8153538927850202e-06,2.357613072300182e-16,1.816961905225854e-06,7.962440618058021e-17,3.299585711446616e-60,5.320963740989197e-09
294,1.2155991452466524e-10,1.0783280314737426e-28,0.4885832055259822,6.322758491338954e-22,6.2842109571413915e-09,4.426410105748294e-21,1.949525417673577e-18,0.0014012451256359632,3.180286938438734e-70,2.071524567600884e-27,5.082548964853943e-26,2.021182600305291e-06,0.029627220739615677,2.6284758427646736e-10,0.0033720999139314626,2.615371859031712e-05,0.3134540263737793,6.69509125632301e-35,2.5086532598818107e-18,0.16324861067465446,1.5398822431478755e-12,5.06529311414526e-07,0.0002814851172079821,1.7125019092745138e-06,2.636894374747573e-16,1.7010275494600522e-06,6.995428612931455e-17,2.1109812139207322e-60,4.899073586832121e-09
295,1.1345052650805755e-10,8.092682027395049e-29,0.45859358132229994,4.778005232402082e-22,6.67456088829693e-09,4.3432728858792815e-21,1.5065706824456354e-18,0.0015245273012408586,1.961894616907377e-70,1.9457427674269474e-27,4.737195068988227e-26,1.6954227567807523e-06,0.025570704309455634,2.076462093748891e-10,0.003277626985456723,2.537509171163525e-05,0.33611906687907744,4.1194716757903206e-35,2.4751228191283954e-18,0.1745682606109444,1.619700995802606e-12,5.131922226440291e-07,0.00031541666230460895,1.6093836095702005e-06,2.9574324928852473e-16,1.6113019153527854e-06,6.196811987748945e-17,1.348739406497032e-60,4.539726734858981e-09
